"","tag_code","run_year","recovery_date","fishery","number_cwt_estimated","related_group_id","run","brood_year","cwt_total","recovery_location_name","stock_location_name","release_location_state","release_location_rmis_region","release_location_rmis_basin","recovery_location_code","hatchery_location_name","hatchery_location_code","first_release_date","release_stage","comments","avg_length","avg_weight","recovery_rmis_region","release_year"
"15596","636283",2016,20160219,10,2.39,"04201300000018",2,2011,108316,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"SEAK",2013
"15597","636282",2016,20160219,10,2.39,"04201300000018",2,2011,176909,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"SEAK",2013
"15598","635773",2016,20160229,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15599","636280",2016,20160120,10,2.39,"04201300000017",2,2011,210144,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","CARLTON ACCLIMATION POND","3F42001^^480002^H02",20130415,"Y","BO=MIXED(HxW)",160,75.59,"SEAK",2013
"15600","635773",2016,20160120,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15601","636177",2016,20160120,10,2.39,"04201300000008",2,2011,202893,"AK M 1 NW 113-41","WENATCHEE R  45.0030","WA","UPCR","WECH","1M1NW113^41","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"SEAK",2013
"15602","636505",2016,20160303,10,2.39,"04201300000063",2,2012,436483,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"SEAK",2013
"15603","636282",2016,20160116,10,2.39,"04201300000018",2,2011,176909,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"SEAK",2013
"15604","636173",2016,20160116,10,2.39,"04201300000007",2,2011,209118,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15605","636483",2016,20160116,10,2.39,"04201400000065",2,2012,134834,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20140415,"","BO=MIXED(HxW)",NA,16.19,"SEAK",2014
"15606","635680",2016,20160116,10,2.39,"04201300000007",2,2011,208253,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15607","636174",2016,20160116,10,2.39,"04201300000007",2,2011,207863,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15608","636282",2016,20160116,10,2.39,"04201300000018",2,2011,176909,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"SEAK",2013
"15609","636483",2016,20160116,10,2.39,"04201400000065",2,2012,134834,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20140415,"","BO=MIXED(HxW)",NA,16.19,"SEAK",2014
"15610","636505",2016,20160116,10,2.39,"04201300000063",2,2012,436483,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"SEAK",2013
"15611","636505",2016,20160116,10,2.39,"04201300000063",2,2012,436483,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"SEAK",2013
"15612","636283",2016,20160218,10,2.39,"04201300000018",2,2011,108316,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"SEAK",2013
"15613","636279",2016,20160216,10,2.39,"04201300000017",2,2011,213986,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","CARLTON ACCLIMATION POND","3F42001^^480002^H02",20130415,"Y","BO=MIXED(HxW)",160,75.59,"SEAK",2013
"15614","636283",2016,20160819,10,3.41,"04201300000018",2,2011,108316,"AK M 1 NW 113-31","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^31","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"SEAK",2013
"15615","211050",2016,20160819,10,3.41,"172013Q0002",3,2012,198230,"AK M 1 NW 113-31","QUINAULT R   21.0398","WA","NWC","QEQU","1M1NW113^31","QUINAULT LK HATCHERY","3F21702^^210398^H",20130816,"S","ASSOCIATED TO 210486",NA,28.71,"SEAK",2013
"15616","636178",2016,20160819,10,3.41,"04201300000008",2,2011,206063,"AK M 1 NW 113-31","WENATCHEE R  45.0030","WA","UPCR","WECH","1M1NW113^31","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"SEAK",2013
"15617","636370",2016,20160219,10,2.39,"",2,2011,491841,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20120516,"","BO=MIXED(HxW)",93,9.86,"SEAK",2012
"15618","635773",2016,20160219,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15619","636173",2016,20160219,10,2.39,"04201300000007",2,2011,209118,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15620","636282",2016,20160219,10,2.39,"04201300000018",2,2011,176909,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"SEAK",2013
"15621","635773",2016,20160219,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15622","636279",2016,20160219,10,2.39,"04201300000017",2,2011,213986,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","CARLTON ACCLIMATION POND","3F42001^^480002^H02",20130415,"Y","BO=MIXED(HxW)",160,75.59,"SEAK",2013
"15623","636174",2016,20160219,10,2.39,"04201300000007",2,2011,207863,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15624","636173",2016,20160302,10,2.39,"04201300000007",2,2011,209118,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15625","636173",2016,20160302,10,2.39,"04201300000007",2,2011,209118,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15626","636178",2016,20160302,10,2.39,"04201300000008",2,2011,206063,"AK M 1 NW 113-41","WENATCHEE R  45.0030","WA","UPCR","WECH","1M1NW113^41","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"SEAK",2013
"15627","636283",2016,20160302,10,2.39,"04201300000018",2,2011,108316,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"SEAK",2013
"15628","636507",2016,20160302,10,2.39,"04201300000071",3,2012,603930,"AK M 1 NW 113-41","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","1M1NW113^41","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20130613,"","BO=MIXED(HxW)",NA,10.4,"SEAK",2013
"15629","636174",2016,20160302,10,2.39,"04201300000007",2,2011,207863,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15630","636281",2016,20160302,10,2.39,"04201300000018",2,2011,188875,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,45.35,"SEAK",2013
"15631","635775",2016,20160302,10,2.39,"",2,2010,438216,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20110519,"","BO=MIXED(HxW)",89,9.94,"SEAK",2011
"15632","636507",2016,20160116,10,2.39,"04201300000071",3,2012,603930,"AK M 1 NW 113-41","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","1M1NW113^41","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20130613,"","BO=MIXED(HxW)",NA,10.4,"SEAK",2013
"15633","635680",2016,20160116,10,2.39,"04201300000007",2,2011,208253,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15634","636283",2016,20160116,10,2.39,"04201300000018",2,2011,108316,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"SEAK",2013
"15635","635773",2016,20160116,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15636","636282",2016,20160116,10,2.39,"04201300000018",2,2011,176909,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"SEAK",2013
"15637","635773",2016,20160216,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15638","636178",2016,20160216,10,2.39,"04201300000008",2,2011,206063,"AK M 1 NW 113-41","WENATCHEE R  45.0030","WA","UPCR","WECH","1M1NW113^41","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"SEAK",2013
"15639","636167",2016,20160218,10,0,"",8,2011,226174,"AK M 1","LTL WHITE SALMON-NFH","WA","CECR","KLIC","1M1","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20120618,"S","AD + CWT",80,6.48,"WEAK",2012
"15640","190276",2016,20160218,10,0,"",2,2011,42555,"AK M 1","WELLS DAM       (47)","WA","UPCR","YAKI","1M1","MARION YAKAMA TRIB HAT","3F42001^^370000^H",20120518,"S","",NA,NA,"WEAK",2012
"15641","635669",2016,20160222,10,2.39,"",1,2011,64782,"AK M 1 NW 113-41","KALAMA R     27.0002","WA","LOCR","LEWI","1M1NW113^41","GOBAR POND      (27)","3F42001^^270073^H",20130301,"Y","",161,52.74,"SEAK",2013
"15642","636481",2016,20160222,10,2.39,"04201400000065",2,2012,141699,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20140415,"","BO=MIXED(HxW)",NA,18.28,"SEAK",2014
"15643","636178",2016,20160222,10,2.39,"04201300000008",2,2011,206063,"AK M 1 NW 113-41","WENATCHEE R  45.0030","WA","UPCR","WECH","1M1NW113^41","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"SEAK",2013
"15644","636282",2016,20160210,10,2.39,"04201300000018",2,2011,176909,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"SEAK",2013
"15645","636281",2016,20160210,10,2.39,"04201300000018",2,2011,188875,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,45.35,"SEAK",2013
"15646","636282",2016,20160210,10,2.39,"04201300000018",2,2011,176909,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"SEAK",2013
"15647","636505",2016,20160210,10,2.39,"04201300000063",2,2012,436483,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"SEAK",2013
"15648","636174",2016,20160210,10,2.39,"04201300000007",2,2011,207863,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15649","635773",2016,20160302,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15650","636173",2016,20160302,10,2.39,"04201300000007",2,2011,209118,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15651","635680",2016,20160215,10,2.39,"04201300000007",2,2011,208253,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15652","636174",2016,20160217,10,2.39,"04201300000007",2,2011,207863,"AK M 1 NW 113-45","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^45","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15653","636507",2016,20160819,10,3.41,"04201300000071",3,2012,603930,"AK M 1 NW 113-31","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","1M1NW113^31","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20130613,"","BO=MIXED(HxW)",NA,10.4,"SEAK",2013
"15654","636291",2016,20160819,10,3.41,"04201300000021",1,2012,203613,"AK M 1 NW 113-31","SKAGIT R     03.0176","WA","SKAG","UPSK","1M1NW113^31","MARBLEMOUNT HATCHERY","3F10208^^031421^H",20130610,"","",85,6.21,"SEAK",2013
"15655","636505",2016,20160819,10,3.41,"04201300000063",2,2012,436483,"AK M 1 NW 113-31","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^31","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"SEAK",2013
"15656","636283",2016,20160819,10,3.41,"04201300000018",2,2011,108316,"AK M 1 NW 113-31","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^31","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"SEAK",2013
"15657","636506",2016,20160819,10,3.41,"",8,2012,456888,"AK M 1 NW 113-31","LTL WHITE SALMON-NFH","WA","CECR","KLIC","1M1NW113^31","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20130606,"S","AD + CWT",82,6.05,"SEAK",2013
"15658","636504",2016,20160819,10,3.41,"",2,2012,318902,"AK M 1 NW 113-31","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^31","WELLS HATCHERY","3F42001^^470001^H02",20140415,"Y","BO=MIXED(HxW)",168,45.35,"SEAK",2014
"15659","211049",2016,20160219,10,2.39,"",3,2012,197769,"AK M 1 NW 113-41","QUEETS R     21.0016","WA","NWC","QEQU","1M1NW113^41","SALMON R FISH CULTUR","3F21703^^210139^H",20130719,"S","",NA,10.48,"SEAK",2013
"15660","636174",2016,20160210,10,2.39,"04201300000007",2,2011,207863,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15661","636283",2016,20160210,10,2.39,"04201300000018",2,2011,108316,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"SEAK",2013
"15662","636281",2016,20160210,10,2.39,"04201300000018",2,2011,188875,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,45.35,"SEAK",2013
"15663","220329",2016,20160303,10,2.39,"",8,2011,101565,"AK M 1 NW 113-41","LYONS FERRY HATCHERY","WA","SNAK","CLEA","1M1NW113^41","LYONS FERRY HATCHERY","3F42001^^330002^H01",20120523,"P","",96,9.9,"SEAK",2012
"15664","636281",2016,20160304,10,2.39,"04201300000018",2,2011,188875,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,45.35,"SEAK",2013
"15665","635668",2016,20160304,10,2.39,"04201300000018",2,2011,105957,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,43.57,"SEAK",2013
"15666","636175",2016,20160304,10,2.39,"04201300000008",2,2011,204576,"AK M 1 NW 113-41","WENATCHEE R  45.0030","WA","UPCR","WECH","1M1NW113^41","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"SEAK",2013
"15667","636505",2016,20160302,10,2.39,"04201300000063",2,2012,436483,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"SEAK",2013
"15668","636177",2016,20160118,10,2.39,"04201300000008",2,2011,202893,"AK M 1 NW 113-41","WENATCHEE R  45.0030","WA","UPCR","WECH","1M1NW113^41","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"SEAK",2013
"15669","635773",2016,20160118,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15670","636282",2016,20160118,10,2.39,"04201300000018",2,2011,176909,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"SEAK",2013
"15671","636283",2016,20160118,10,2.39,"04201300000018",2,2011,108316,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"SEAK",2013
"15672","636505",2016,20160107,10,2.28,"04201300000063",2,2012,436483,"AK M 1 SE 105-10","WELLS HATCHERY","WA","UPCR","PRGC","1M1SE105^10","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"SEAK",2013
"15673","635773",2016,20160109,10,2.28,"",2,2011,289998,"AK M 1 SE 105-10","WELLS HATCHERY","WA","UPCR","PRGC","1M1SE105^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15674","636471",2016,20160820,10,3.41,"",3,2012,87939,"AK M 1 NW 113","WASHOUGAL R  28.0159","WA","LOCR","GREL","1M1NW113","DEEP R NET PENS","3F42001^^250071^H",20130613,"","",80,5.9,"SEAK",2013
"15675","636505",2016,20160820,10,3.41,"04201300000063",2,2012,436483,"AK M 1 NW 113","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"SEAK",2013
"15676","635773",2016,20160222,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15677","635773",2016,20160222,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15678","636176",2016,20160223,10,2.39,"04201300000008",2,2011,206192,"AK M 1 NW 113-41","WENATCHEE R  45.0030","WA","UPCR","WECH","1M1NW113^41","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"SEAK",2013
"15679","636272",2016,20160229,10,2.39,"",1,2011,128155,"AK M 1 NW 113-41","KALAMA R     27.0002","WA","LOCR","LEWI","1M1NW113^41","FALLERT CR HATCHERY","3F42001^^270017^H",20130301,"Y","",NA,43.19,"SEAK",2013
"15680","635668",2016,20160229,10,2.39,"04201300000018",2,2011,105957,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,43.57,"SEAK",2013
"15681","636282",2016,20160229,10,2.39,"04201300000018",2,2011,176909,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"SEAK",2013
"15682","635773",2016,20160229,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15683","635773",2016,20160229,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15684","636173",2016,20160229,10,2.39,"04201300000007",2,2011,209118,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15685","636272",2016,20160229,10,2.39,"",1,2011,128155,"AK M 1 NW 113-41","KALAMA R     27.0002","WA","LOCR","LEWI","1M1NW113^41","FALLERT CR HATCHERY","3F42001^^270017^H",20130301,"Y","",NA,43.19,"SEAK",2013
"15686","635680",2016,20160229,10,2.39,"04201300000007",2,2011,208253,"AK M 1 NW 113-41","METHOW & OKANOGAN","WA","UPCR","MEOK","1M1NW113^41","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"SEAK",2013
"15687","636282",2016,20160229,10,2.39,"04201300000018",2,2011,176909,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"SEAK",2013
"15688","635581",2016,20160229,10,2.39,"",1,2011,17292,"AK M 1 NW 113-41","KALAMA R     27.0002","WA","LOCR","LEWI","1M1NW113^41","GOBAR POND      (27)","3F42001^^270073^H",20130301,"Y","",161,52.74,"SEAK",2013
"15689","635773",2016,20160229,10,2.39,"",2,2011,289998,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"SEAK",2013
"15690","635774",2016,20160229,10,2.39,"",2,2010,277900,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","WECH","1M1NW113^41","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20120418,"Y","BO=MIXED(HxW)",NA,52.98,"SEAK",2012
"15691","636175",2016,20160210,10,2.39,"04201300000008",2,2011,204576,"AK M 1 NW 113-41","WENATCHEE R  45.0030","WA","UPCR","WECH","1M1NW113^41","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"SEAK",2013
"15692","636505",2016,20160210,10,2.39,"04201300000063",2,2012,436483,"AK M 1 NW 113-41","WELLS HATCHERY","WA","UPCR","PRGC","1M1NW113^41","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"SEAK",2013
